24.27448133973219 0.1333 10.285469719224453 2.1107659989305905 6.348993425088398 1.3029292599114224 
23.247381339732186 0.051 26.488912573440174 2.0797930205719597 16.351021038171318 1.2838103240414545 
23.44868133973219 0.0646 22.00615309298498 2.1885801621721055 13.58391255945348 1.3509622252776845 
24.242081339732188 0.141 10.597029173506407 2.300324224731696 6.541312199121983 1.4199393685536468 
24.873481339732187 0.2205 5.924123858471199 2.0110299297475818 3.656830893832917 1.2413643858927348 
24.89198133973219 0.2128 5.82403706123814 1.9080140306503426 3.5950495231306 1.177774945264129 
24.49038133973219 0.1523 8.430709597595623 1.9767413347232154 5.2040909423823845 1.2201987930410707 
24.54478133973219 0.1789 8.018703032266883 2.208514632017198 4.949768383882582 1.3632673334967536 
24.51008133973219 0.1551 8.279119094768406 1.976886511440658 5.110517471065179 1.2202884074242426 
24.59468133973219 0.183 7.658507287428345 2.1576501612851433 4.727427501244045 1.3318698184523297 
24.691881339732188 0.1914 7.00267756535824 2.063440136202485 4.322598290029857 1.2737160494796451 
