#Angstrom PHOTLAM 
10124.8 3.1657663451101165e-20 
10132.710000000001 3.1657663451101165e-20 
10140.62 3.1657663451101165e-20 
10148.53 3.1657663451101165e-20 
10156.44 3.1657663451101165e-20 
10164.35 3.1657663451101165e-20 
10172.26 3.1657663451101165e-20 
10180.17 3.1657663451101165e-20 
10188.08 3.1657663451101165e-20 
10195.99 3.1657663451101165e-20 
10203.9 3.1657663451101165e-20 
10211.81 3.1657663451101165e-20 
10219.72 3.1657663451101165e-20 
10227.630000000001 3.1657663451101165e-20 
10235.54 3.1657663451101165e-20 
10243.45 3.1657663451101165e-20 
10251.36 3.1657663451101165e-20 
10259.27 3.1657663451101165e-20 
10267.18 3.1657663451101165e-20 
10275.09 3.1657663451101165e-20 
10283.0 3.1657663451101165e-20 
10290.91 3.1657663451101165e-20 
10298.82 3.1657663451101165e-20 
10306.73 3.1657663451101165e-20 
10314.64 3.1657663451101165e-20 
10322.550000000001 3.1657663451101165e-20 
10330.460000000001 3.1657663451101165e-20 
10338.37 3.1657663451101165e-20 
10346.28 3.1657663451101165e-20 
10354.19 3.1657663451101165e-20 
10362.1 3.1657663451101165e-20 
10370.01 3.1657663451101165e-20 
10377.92 3.1657663451101165e-20 
10385.83 3.1657663451101165e-20 
10393.74 3.1657663451101165e-20 
10401.65 3.1657663451101165e-20 
10409.56 3.1657663451101165e-20 
10417.47 3.1657663451101165e-20 
10425.380000000001 3.1657663451101165e-20 
10433.29 3.1657663451101165e-20 
10441.2 3.1657663451101165e-20 
10449.11 3.1657663451101165e-20 
10457.02 3.1657663451101165e-20 
10464.93 3.1657663451101165e-20 
10472.84 3.1657663451101165e-20 
10480.75 3.1657663451101165e-20 
10488.66 3.1657663451101165e-20 
10496.57 3.1657663451101165e-20 
10504.48 3.1657663451101165e-20 
10512.39 3.1657663451101165e-20 
10520.300000000001 3.1657663451101165e-20 
10528.210000000001 3.1657663451101165e-20 
10536.12 3.1657663451101165e-20 
10544.03 3.1657663451101165e-20 
10551.94 3.1657663451101165e-20 
10559.85 3.1657663451101165e-20 
10567.76 3.1657663451101165e-20 
10575.67 3.1657663451101165e-20 
10583.58 3.1657663451101165e-20 
10591.49 3.1657663451101165e-20 
10599.4 3.1657663451101165e-20 
10607.31 3.1657663451101165e-20 
10615.22 3.1657663451101165e-20 
10623.130000000001 3.1657663451101165e-20 
10631.04 3.1657663451101165e-20 
10638.95 3.1657663451101165e-20 
10646.86 3.1657663451101165e-20 
10654.77 3.1657663451101165e-20 
10662.68 3.1657663451101165e-20 
10670.59 3.1657663451101165e-20 
10678.5 3.1657663451101165e-20 
10686.41 3.1657663451101165e-20 
10694.32 3.1657663451101165e-20 
10702.23 3.1657663451101165e-20 
10710.14 3.1657663451101165e-20 
10718.050000000001 3.1657663451101165e-20 
10725.960000000001 3.1657663451101165e-20 
10733.87 3.1657663451101165e-20 
10741.78 3.1657663451101165e-20 
10749.69 3.1657663451101165e-20 
10757.6 3.1657663451101165e-20 
10765.51 3.1657663451101165e-20 
10773.42 3.1657663451101165e-20 
10781.33 3.1657663451101165e-20 
10789.24 3.1657663451101165e-20 
10797.15 3.1657663451101165e-20 
10805.06 3.1657663451101165e-20 
10812.97 3.1657663451101165e-20 
10820.880000000001 3.1657663451101165e-20 
10828.79 3.1657663451101165e-20 
10836.7 3.1657663451101165e-20 
10844.61 3.1657663451101165e-20 
10852.52 3.1657663451101165e-20 
10860.43 3.1657663451101165e-20 
10868.34 3.1657663451101165e-20 
10876.25 3.1657663451101165e-20 
10884.16 3.1657663451101165e-20 
10892.07 3.1657663451101165e-20 
10899.98 3.1657663451101165e-20 
10907.89 3.1657663451101165e-20 
10915.800000000001 3.1657663451101165e-20 
10923.710000000001 3.1657663451101165e-20 
10931.62 3.1657663451101165e-20 
10939.53 3.1657663451101165e-20 
10947.44 3.1657663451101165e-20 
10955.35 3.1657663451101165e-20 
10963.26 3.1657663451101165e-20 
10971.17 3.1657663451101165e-20 
10979.08 3.1657663451101165e-20 
10986.99 3.1657663451101165e-20 
10994.9 3.1657663451101165e-20 
11002.81 3.1657663451101165e-20 
11010.72 3.1657663451101165e-20 
11018.630000000001 3.1657663451101165e-20 
11026.54 3.1657663451101165e-20 
11034.45 3.1657663451101165e-20 
11042.36 3.1657663451101165e-20 
11050.27 3.1657663451101165e-20 
11058.18 3.1657663451101165e-20 
11066.09 3.1657663451101165e-20 
11074.0 3.1657663451101165e-20 
11081.91 3.1657663451101165e-20 
11089.82 3.1657663451101165e-20 
11097.73 3.1657663451101165e-20 
11105.64 3.1657663451101165e-20 
11113.550000000001 3.1657663451101165e-20 
11121.460000000001 3.1657663451101165e-20 
11129.37 3.1657663451101165e-20 
11137.28 3.1657663451101165e-20 
11145.19 3.1657663451101165e-20 
11153.1 3.1657663451101165e-20 
11161.01 3.1657663451101165e-20 
11168.92 3.1657663451101165e-20 
11176.83 3.1657663451101165e-20 
11184.74 3.1657663451101165e-20 
11192.65 3.1657663451101165e-20 
11200.56 3.1657663451101165e-20 
11208.47 3.1657663451101165e-20 
11216.380000000001 3.1657663451101165e-20 
11224.29 3.1657663451101165e-20 
11232.2 3.1657663451101165e-20 
11240.11 3.1657663451101165e-20 
11248.02 3.1657663451101165e-20 
11255.93 3.1657663451101165e-20 
11263.84 3.1657663451101165e-20 
11271.75 3.1657663451101165e-20 
11279.66 3.1657663451101165e-20 
11287.57 3.1657663451101165e-20 
11295.48 3.1657663451101165e-20 
11303.39 3.1657663451101165e-20 
11311.300000000001 3.1657663451101165e-20 
11319.210000000001 3.1657663451101165e-20 
11327.12 3.1657663451101165e-20 
11335.03 3.1657663451101165e-20 
11342.94 3.1657663451101165e-20 
11350.85 3.1657663451101165e-20 
11358.76 3.1657663451101165e-20 
11366.67 3.1657663451101165e-20 
11374.58 3.1657663451101165e-20 
11382.49 3.1657663451101165e-20 
11390.4 3.1657663451101165e-20 
11398.31 3.1657663451101165e-20 
11406.22 3.1657663451101165e-20 
11414.130000000001 3.1657663451101165e-20 
11422.04 3.1657663451101165e-20 
11429.95 3.1657663451101165e-20 
11437.86 3.1657663451101165e-20 
11445.77 3.1657663451101165e-20 
11453.68 3.1657663451101165e-20 
11461.59 3.1657663451101165e-20 
11469.5 3.1657663451101165e-20 
11477.41 3.1657663451101165e-20 
11485.32 3.1657663451101165e-20 
11493.23 3.1657663451101165e-20 
11501.14 3.1657663451101165e-20 
11509.050000000001 3.1657663451101165e-20 
11516.960000000001 3.1657663451101165e-20 
11524.87 3.1657663451101165e-20 
11532.78 3.1657663451101165e-20 
11540.69 3.1657663451101165e-20 
11548.6 3.1657663451101165e-20 
11556.51 3.1657663451101165e-20 
11564.42 3.1657663451101165e-20 
11572.33 3.1657663451101165e-20 
11580.24 3.1657663451101165e-20 
11588.15 3.1657663451101165e-20 
11596.06 3.1657663451101165e-20 
11603.97 3.1657663451101165e-20 
11611.880000000001 3.1657663451101165e-20 
11619.79 3.1657663451101165e-20 
11627.7 3.1657663451101165e-20 
11635.61 3.1657663451101165e-20 
11643.52 3.1657663451101165e-20 
11651.43 3.1657663451101165e-20 
11659.34 3.1657663451101165e-20 
11667.25 3.1657663451101165e-20 
11675.16 3.1657663451101165e-20 
11683.07 3.1657663451101165e-20 
11690.98 3.1657663451101165e-20 
11698.89 3.1657663451101165e-20 
11706.800000000001 3.1657663451101165e-20 
11714.710000000001 3.1657663451101165e-20 
11722.62 3.1657663451101165e-20 
11730.53 3.1657663451101165e-20 
11738.44 3.1657663451101165e-20 
11746.35 3.1657663451101165e-20 
11754.26 3.1657663451101165e-20 
11762.17 3.1657663451101165e-20 
11770.08 3.1657663451101165e-20 
11777.99 3.1657663451101165e-20 
11785.9 3.1657663451101165e-20 
11793.81 3.1657663451101165e-20 
11801.72 3.1657663451101165e-20 
11809.630000000001 3.1657663451101165e-20 
11817.54 3.1657663451101165e-20 
11825.45 3.1657663451101165e-20 
11833.36 3.1657663451101165e-20 
11841.27 3.1657663451101165e-20 
11849.18 3.1657663451101165e-20 
11857.09 3.1657663451101165e-20 
11865.0 3.1657663451101165e-20 
11872.91 3.1657663451101165e-20 
11880.82 3.1657663451101165e-20 
11888.73 3.1657663451101165e-20 
11896.64 3.1657663451101165e-20 
11904.550000000001 3.1657663451101165e-20 
11912.460000000001 3.1657663451101165e-20 
11920.37 3.1657663451101165e-20 
11928.28 3.1657663451101165e-20 
11936.19 3.1657663451101165e-20 
11944.1 3.1657663451101165e-20 
11952.01 3.1657663451101165e-20 
11959.92 3.1657663451101165e-20 
11967.83 3.1657663451101165e-20 
11975.74 3.1657663451101165e-20 
11983.65 3.1657663451101165e-20 
11991.56 3.1657663451101165e-20 
11999.47 3.1657663451101165e-20 
12007.380000000001 3.1657663451101165e-20 
12015.29 3.1657663451101165e-20 
12023.2 3.1657663451101165e-20 
12031.11 3.1657663451101165e-20 
12039.02 3.1657663451101165e-20 
12046.93 3.1657663451101165e-20 
12054.84 3.1657663451101165e-20 
12062.75 3.1657663451101165e-20 
12070.66 3.1657663451101165e-20 
12078.57 3.1657663451101165e-20 
12086.48 3.1657663451101165e-20 
12094.39 3.1657663451101165e-20 
12102.300000000001 3.1657663451101165e-20 
12110.210000000001 3.1657663451101165e-20 
12118.12 3.1657663451101165e-20 
12126.03 3.1657663451101165e-20 
12133.94 3.1657663451101165e-20 
12141.85 3.1657663451101165e-20 
12149.76 3.1657663451101165e-20 
12157.67 3.1657663451101165e-20 
12165.58 3.1657663451101165e-20 
12173.49 3.1657663451101165e-20 
12181.4 3.1657663451101165e-20 
12189.31 3.1657663451101165e-20 
12197.22 3.1657663451101165e-20 
12205.130000000001 3.1657663451101165e-20 
12213.04 3.1657663451101165e-20 
12220.95 3.1657663451101165e-20 
12228.86 3.1657663451101165e-20 
12236.77 3.1657663451101165e-20 
12244.68 3.1657663451101165e-20 
12252.59 3.1657663451101165e-20 
12260.5 3.1657663451101165e-20 
12268.41 3.1657663451101165e-20 
12276.32 3.1657663451101165e-20 
12284.23 3.1657663451101165e-20 
12292.14 3.1657663451101165e-20 
12300.050000000001 3.1657663451101165e-20 
12307.960000000001 3.1657663451101165e-20 
12315.87 3.1657663451101165e-20 
12323.78 3.1657663451101165e-20 
12331.69 3.1657663451101165e-20 
12339.6 3.1657663451101165e-20 
12347.51 3.1657663451101165e-20 
12355.42 3.1657663451101165e-20 
12363.33 3.1657663451101165e-20 
12371.24 3.1657663451101165e-20 
12379.15 3.1657663451101165e-20 
12387.06 3.1657663451101165e-20 
12394.97 3.1657663451101165e-20 
12402.880000000001 3.1657663451101165e-20 
12410.79 3.1657663451101165e-20 
12418.7 3.1657663451101165e-20 
12426.61 3.1657663451101165e-20 
12434.52 3.1657663451101165e-20 
12442.43 3.1657663451101165e-20 
12450.34 3.1657663451101165e-20 
12458.25 3.1657663451101165e-20 
12466.16 3.1657663451101165e-20 
12474.07 3.1657663451101165e-20 
12481.98 3.1657663451101165e-20 
12489.89 3.1657663451101165e-20 
12497.800000000001 3.1657663451101165e-20 
12505.710000000001 3.1657663451101165e-20 
12513.62 3.1657663451101165e-20 
12521.53 3.1657663451101165e-20 
12529.44 3.1657663451101165e-20 
12537.35 3.1657663451101165e-20 
12545.26 3.1657663451101165e-20 
12553.17 3.1657663451101165e-20 
12561.08 3.1657663451101165e-20 
12568.99 3.1657663451101165e-20 
12576.9 3.1657663451101165e-20 
12584.81 3.1657663451101165e-20 
12592.72 3.1657663451101165e-20 
12600.630000000001 3.1657663451101165e-20 
12608.54 3.1657663451101165e-20 
12616.45 3.1657663451101165e-20 
12624.36 3.1657663451101165e-20 
12632.27 3.1657663451101165e-20 
12640.18 3.1657663451101165e-20 
12648.09 3.1657663451101165e-20 
12656.0 3.1657663451101165e-20 
12663.91 3.1657663451101165e-20 
12671.82 3.1657663451101165e-20 
12679.73 3.1657663451101165e-20 
12687.64 3.1657663451101165e-20 
12695.550000000001 3.1657663451101165e-20 
12703.460000000001 3.1657663451101165e-20 
12711.37 3.1657663451101165e-20 
12719.28 3.1657663451101165e-20 
12727.19 3.1657663451101165e-20 
12735.1 3.1657663451101165e-20 
12743.01 3.1657663451101165e-20 
12750.92 3.1657663451101165e-20 
12758.83 3.1657663451101165e-20 
12766.74 3.1657663451101165e-20 
12774.65 3.1657663451101165e-20 
12782.56 3.1657663451101165e-20 
12790.47 3.1657663451101165e-20 
12798.380000000001 3.1657663451101165e-20 
12806.29 3.1657663451101165e-20 
12814.2 3.1657663451101165e-20 
12822.11 3.1657663451101165e-20 
12830.02 3.1657663451101165e-20 
12837.93 3.1657663451101165e-20 
12845.84 3.1657663451101165e-20 
12853.75 3.1657663451101165e-20 
12861.66 3.1657663451101165e-20 
12869.57 3.1657663451101165e-20 
12877.48 3.1657663451101165e-20 
12885.39 3.1657663451101165e-20 
12893.300000000001 3.1657663451101165e-20 
12901.210000000001 3.1657663451101165e-20 
12909.12 3.1657663451101165e-20 
12917.03 3.1657663451101165e-20 
12924.94 3.1657663451101165e-20 
12932.85 3.1657663451101165e-20 
12940.76 3.1657663451101165e-20 
12948.67 3.1657663451101165e-20 
12956.58 3.1657663451101165e-20 
12964.49 3.1657663451101165e-20 
12972.4 3.1657663451101165e-20 
12980.31 3.1657663451101165e-20 
12988.22 3.1657663451101165e-20 
12996.130000000001 3.1657663451101165e-20 
13004.04 3.1657663451101165e-20 
13011.95 3.1657663451101165e-20 
13019.86 3.1657663451101165e-20 
13027.77 3.1657663451101165e-20 
13035.68 3.1657663451101165e-20 
13043.59 3.1657663451101165e-20 
13051.5 3.1657663451101165e-20 
13059.41 3.1657663451101165e-20 
13067.32 3.1657663451101165e-20 
13075.23 3.1657663451101165e-20 
13083.14 3.1657663451101165e-20 
13091.050000000001 3.1657663451101165e-20 
13098.960000000001 3.1657663451101165e-20 
13106.87 3.1657663451101165e-20 
13114.78 3.1657663451101165e-20 
13122.69 3.1657663451101165e-20 
13130.6 3.1657663451101165e-20 
13138.51 3.1657663451101165e-20 
13146.42 3.1657663451101165e-20 
13154.33 3.1657663451101165e-20 
13162.24 3.1657663451101165e-20 
13170.15 3.1657663451101165e-20 
13178.06 3.1657663451101165e-20 
13185.97 3.1657663451101165e-20 
13193.880000000001 3.1657663451101165e-20 
13201.79 3.1657663451101165e-20 
13209.7 3.1657663451101165e-20 
13217.61 3.1657663451101165e-20 
13225.52 3.1657663451101165e-20 
13233.43 3.1657663451101165e-20 
13241.34 3.1657663451101165e-20 
13249.25 3.1657663451101165e-20 
13257.16 3.1657663451101165e-20 
13265.07 3.1657663451101165e-20 
13272.98 3.1657663451101165e-20 
13280.89 3.1657663451101165e-20 
13288.800000000001 3.1657663451101165e-20 
13296.710000000001 3.1657663451101165e-20 
13304.62 3.1657663451101165e-20 
13312.53 3.1657663451101165e-20 
13320.44 3.1657663451101165e-20 
13328.35 3.1657663451101165e-20 
13336.26 3.1657663451101165e-20 
13344.17 3.1657663451101165e-20 
13352.08 3.1657663451101165e-20 
13359.99 3.1657663451101165e-20 
13367.9 3.1657663451101165e-20 
13375.81 3.1657663451101165e-20 
13383.72 3.1657663451101165e-20 
13391.630000000001 3.1657663451101165e-20 
13399.54 3.1657663451101165e-20 
13407.45 3.1657663451101165e-20 
13415.36 3.1657663451101165e-20 
13423.27 3.1657663451101165e-20 
13431.18 3.1657663451101165e-20 
13439.09 3.1657663451101165e-20 
13447.0 3.1657663451101165e-20 
13454.91 3.1657663451101165e-20 
13462.82 3.1657663451101165e-20 
13470.73 3.1657663451101165e-20 
13478.64 3.1657663451101165e-20 
13486.550000000001 3.1657663451101165e-20 
13494.460000000001 3.1657663451101165e-20 
13502.37 3.1657663451101165e-20 
13510.28 3.1657663451101165e-20 
13518.19 3.1657663451101165e-20 
13526.1 3.1657663451101165e-20 
13534.01 3.1657663451101165e-20 
13541.92 3.1657663451101165e-20 
13549.83 3.1657663451101165e-20 
13557.74 3.1657663451101165e-20 
13565.65 3.1657663451101165e-20 
13573.56 3.1657663451101165e-20 
13581.47 3.1657663451101165e-20 
13589.380000000001 3.1657663451101165e-20 
13597.29 3.1657663451101165e-20 
13605.2 3.1657663451101165e-20 
13613.11 3.1657663451101165e-20 
13621.02 3.1657663451101165e-20 
13628.93 3.1657663451101165e-20 
13636.84 3.1657663451101165e-20 
13644.75 3.1657663451101165e-20 
13652.66 3.1657663451101165e-20 
13660.57 3.1657663451101165e-20 
13668.48 3.1657663451101165e-20 
13676.39 3.1657663451101165e-20 
13684.300000000001 3.1657663451101165e-20 
13692.210000000001 3.1657663451101165e-20 
13700.12 3.1657663451101165e-20 
13708.03 3.1657663451101165e-20 
13715.94 3.1657663451101165e-20 
13723.85 3.1657663451101165e-20 
13731.76 3.1657663451101165e-20 
13739.67 3.1657663451101165e-20 
13747.58 3.1657663451101165e-20 
13755.49 3.1657663451101165e-20 
13763.4 3.1657663451101165e-20 
13771.31 3.1657663451101165e-20 
13779.22 3.1657663451101165e-20 
13787.130000000001 3.1657663451101165e-20 
13795.04 3.1657663451101165e-20 
13802.95 3.1657663451101165e-20 
13810.86 3.1657663451101165e-20 
13818.77 3.1657663451101165e-20 
13826.68 3.1657663451101165e-20 
13834.59 3.1657663451101165e-20 
13842.5 3.1657663451101165e-20 
13850.41 3.1657663451101165e-20 
13858.32 3.1657663451101165e-20 
13866.23 3.1657663451101165e-20 
13874.14 3.1657663451101165e-20 
13882.050000000001 3.1657663451101165e-20 
13889.960000000001 3.1657663451101165e-20 
13897.87 3.1657663451101165e-20 
13905.78 3.1657663451101165e-20 
13913.69 3.1657663451101165e-20 
13921.6 3.1657663451101165e-20 
13929.51 3.1657663451101165e-20 
13937.42 3.1657663451101165e-20 
13945.33 3.1657663451101165e-20 
13953.24 3.1657663451101165e-20 
13961.15 3.1657663451101165e-20 
13969.06 3.1657663451101165e-20 
13976.97 3.1657663451101165e-20 
13984.880000000001 3.1657663451101165e-20 
13992.79 3.1657663451101165e-20 
14000.7 3.1657663451101165e-20 
14008.61 3.1657663451101165e-20 
14016.52 3.1657663451101165e-20 
14024.43 3.1657663451101165e-20 
14032.34 3.1657663451101165e-20 
14040.25 3.1657663451101165e-20 
14048.16 3.1657663451101165e-20 
14056.07 3.1657663451101165e-20 
14063.98 3.1657663451101165e-20 
14071.89 3.1657663451101165e-20 
14079.800000000001 3.1657663451101165e-20 
14087.710000000001 3.1657663451101165e-20 
14095.62 3.1657663451101165e-20 
14103.53 3.1657663451101165e-20 
14111.44 3.1657663451101165e-20 
14119.35 3.1657663451101165e-20 
14127.26 3.1657663451101165e-20 
14135.17 3.1657663451101165e-20 
14143.08 3.1657663451101165e-20 
14150.99 3.1657663451101165e-20 
14158.9 3.1657663451101165e-20 
14166.81 3.1657663451101165e-20 
14174.720000000001 3.1657663451101165e-20 
14182.630000000001 3.1657663451101165e-20 
14190.54 3.1657663451101165e-20 
14198.45 3.1657663451101165e-20 
14206.36 3.1657663451101165e-20 
14214.27 3.1657663451101165e-20 
14222.18 3.1657663451101165e-20 
14230.09 3.1657663451101165e-20 
14238.0 3.1657663451101165e-20 
14245.91 3.1657663451101165e-20 
14253.82 3.1657663451101165e-20 
14261.73 3.1657663451101165e-20 
14269.64 3.1657663451101165e-20 
14277.550000000001 3.1657663451101165e-20 
14285.460000000001 3.1657663451101165e-20 
14293.37 3.1657663451101165e-20 
14301.28 3.1657663451101165e-20 
14309.19 3.1657663451101165e-20 
14317.1 3.1657663451101165e-20 
14325.01 3.1657663451101165e-20 
14332.92 3.1657663451101165e-20 
14340.83 3.1657663451101165e-20 
14348.74 3.1657663451101165e-20 
14356.65 3.1657663451101165e-20 
14364.56 3.1657663451101165e-20 
14372.470000000001 3.1657663451101165e-20 
14380.380000000001 3.1657663451101165e-20 
14388.29 3.1657663451101165e-20 
14396.2 3.1657663451101165e-20 
14404.11 3.1657663451101165e-20 
14412.02 3.1657663451101165e-20 
14419.93 3.1657663451101165e-20 
14427.84 3.1657663451101165e-20 
14435.75 3.1657663451101165e-20 
14443.66 3.1657663451101165e-20 
14451.57 3.1657663451101165e-20 
14459.48 3.1657663451101165e-20 
14467.39 3.1657663451101165e-20 
14475.300000000001 3.1657663451101165e-20 
14483.210000000001 3.1657663451101165e-20 
14491.12 3.1657663451101165e-20 
14499.03 3.1657663451101165e-20 
14506.94 3.1657663451101165e-20 
14514.85 3.1657663451101165e-20 
14522.76 3.1657663451101165e-20 
14530.67 3.1657663451101165e-20 
14538.58 3.1657663451101165e-20 
14546.49 3.1657663451101165e-20 
14554.4 3.1657663451101165e-20 
14562.31 3.1657663451101165e-20 
14570.220000000001 3.1657663451101165e-20 
14578.130000000001 3.1657663451101165e-20 
14586.04 3.1657663451101165e-20 
14593.95 3.1657663451101165e-20 
14601.86 3.1657663451101165e-20 
14609.77 3.1657663451101165e-20 
14617.68 3.1657663451101165e-20 
14625.59 3.1657663451101165e-20 
14633.5 3.1657663451101165e-20 
14641.41 3.1657663451101165e-20 
14649.32 3.1657663451101165e-20 
14657.23 3.1657663451101165e-20 
14665.14 3.1657663451101165e-20 
14673.050000000001 3.1657663451101165e-20 
14680.960000000001 3.1657663451101165e-20 
14688.87 3.1657663451101165e-20 
14696.78 3.1657663451101165e-20 
14704.69 3.1657663451101165e-20 
14712.6 3.1657663451101165e-20 
14720.51 3.1657663451101165e-20 
14728.42 3.1657663451101165e-20 
14736.33 3.1657663451101165e-20 
14744.24 3.1657663451101165e-20 
14752.15 3.1657663451101165e-20 
14760.06 3.1657663451101165e-20 
14767.970000000001 3.1657663451101165e-20 
14775.880000000001 3.1657663451101165e-20 
14783.79 3.1657663451101165e-20 
14791.7 3.1657663451101165e-20 
14799.61 3.1657663451101165e-20 
14807.52 3.1657663451101165e-20 
14815.43 3.1657663451101165e-20 
14823.34 3.1657663451101165e-20 
14831.25 3.1657663451101165e-20 
14839.16 3.1657663451101165e-20 
14847.07 3.1657663451101165e-20 
14854.98 3.1657663451101165e-20 
14862.89 3.1657663451101165e-20 
14870.800000000001 3.1657663451101165e-20 
14878.710000000001 3.1657663451101165e-20 
14886.62 3.1657663451101165e-20 
14894.53 3.1657663451101165e-20 
14902.44 3.1657663451101165e-20 
14910.35 3.1657663451101165e-20 
14918.26 3.1657663451101165e-20 
14926.17 3.1657663451101165e-20 
14934.08 3.1657663451101165e-20 
14941.99 3.1657663451101165e-20 
14949.9 3.1657663451101165e-20 
14957.81 3.1657663451101165e-20 
14965.720000000001 3.1657663451101165e-20 
14973.630000000001 3.1657663451101165e-20 
14981.54 3.1657663451101165e-20 
14989.45 3.1657663451101165e-20 
14997.36 3.1657663451101165e-20 
15005.27 3.1657663451101165e-20 
15013.18 3.1657663451101165e-20 
15021.09 3.1657663451101165e-20 
15029.0 3.1657663451101165e-20 
15036.91 3.1657663451101165e-20 
15044.82 3.1657663451101165e-20 
15052.73 3.1657663451101165e-20 
15060.64 3.1657663451101165e-20 
15068.550000000001 3.1657663451101165e-20 
15076.460000000001 3.1657663451101165e-20 
15084.37 3.1657663451101165e-20 
15092.28 3.1657663451101165e-20 
15100.19 3.1657663451101165e-20 
15108.1 3.1657663451101165e-20 
15116.01 3.1657663451101165e-20 
15123.92 3.1657663451101165e-20 
15131.83 3.1657663451101165e-20 
15139.74 3.1657663451101165e-20 
15147.65 3.1657663451101165e-20 
15155.56 3.1657663451101165e-20 
15163.470000000001 3.1657663451101165e-20 
15171.380000000001 3.1657663451101165e-20 
15179.29 3.1657663451101165e-20 
15187.2 3.1657663451101165e-20 
15195.11 3.1657663451101165e-20 
15203.02 3.1657663451101165e-20 
15210.93 3.1657663451101165e-20 
15218.84 3.1657663451101165e-20 
15226.75 3.1657663451101165e-20 
15234.66 3.1657663451101165e-20 
15242.57 3.1657663451101165e-20 
15250.48 3.1657663451101165e-20 
15258.39 3.1657663451101165e-20 
15266.300000000001 3.1657663451101165e-20 
15274.210000000001 3.1657663451101165e-20 
15282.12 3.1657663451101165e-20 
15290.03 3.1657663451101165e-20 
15297.94 3.1657663451101165e-20 
15305.85 3.1657663451101165e-20 
15313.76 3.1657663451101165e-20 
15321.67 3.1657663451101165e-20 
15329.58 3.1657663451101165e-20 
15337.49 3.1657663451101165e-20 
15345.4 3.1657663451101165e-20 
15353.31 3.1657663451101165e-20 
15361.220000000001 3.1657663451101165e-20 
15369.130000000001 3.1657663451101165e-20 
15377.04 3.1657663451101165e-20 
15384.95 3.1657663451101165e-20 
15392.86 3.1657663451101165e-20 
15400.77 3.1657663451101165e-20 
15408.68 3.1657663451101165e-20 
15416.59 3.1657663451101165e-20 
15424.5 3.1657663451101165e-20 
15432.41 3.1657663451101165e-20 
15440.32 3.1657663451101165e-20 
15448.23 3.1657663451101165e-20 
15456.14 3.1657663451101165e-20 
15464.050000000001 3.1657663451101165e-20 
15471.960000000001 3.1657663451101165e-20 
15479.87 3.1657663451101165e-20 
15487.78 3.1657663451101165e-20 
15495.69 3.1657663451101165e-20 
15503.6 3.1657663451101165e-20 
15511.51 3.1657663451101165e-20 
15519.42 3.1657663451101165e-20 
15527.33 3.1657663451101165e-20 
15535.24 3.1657663451101165e-20 
15543.15 3.1657663451101165e-20 
15551.06 3.1657663451101165e-20 
15558.970000000001 3.1657663451101165e-20 
15566.880000000001 3.1657663451101165e-20 
15574.79 3.1657663451101165e-20 
15582.7 3.1657663451101165e-20 
15590.61 3.1657663451101165e-20 
15598.52 3.1657663451101165e-20 
15606.43 3.1657663451101165e-20 
15614.34 3.1657663451101165e-20 
15622.25 3.1657663451101165e-20 
15630.16 3.1657663451101165e-20 
15638.07 3.1657663451101165e-20 
15645.98 3.1657663451101165e-20 
15653.89 3.1657663451101165e-20 
15661.800000000001 3.1657663451101165e-20 
15669.710000000001 3.1657663451101165e-20 
15677.62 3.1657663451101165e-20 
15685.53 3.1657663451101165e-20 
15693.44 3.1657663451101165e-20 
15701.35 3.1657663451101165e-20 
15709.26 3.1657663451101165e-20 
15717.17 3.1657663451101165e-20 
15725.08 3.1657663451101165e-20 
15732.99 3.1657663451101165e-20 
15740.9 3.1657663451101165e-20 
15748.81 3.1657663451101165e-20 
15756.720000000001 3.1657663451101165e-20 
15764.630000000001 3.1657663451101165e-20 
15772.54 3.1657663451101165e-20 
15780.45 3.1657663451101165e-20 
15788.36 3.1657663451101165e-20 
15796.27 3.1657663451101165e-20 
15804.18 3.1657663451101165e-20 
15812.09 3.1657663451101165e-20 
15820.0 3.1657663451101165e-20 
15827.91 3.1657663451101165e-20 
15835.82 3.1657663451101165e-20 
15843.73 3.1657663451101165e-20 
15851.64 3.1657663451101165e-20 
15859.550000000001 3.1657663451101165e-20 
15867.460000000001 3.1657663451101165e-20 
15875.37 3.1657663451101165e-20 
15883.28 3.1657663451101165e-20 
15891.19 3.1657663451101165e-20 
15899.1 3.1657663451101165e-20 
15907.01 3.1657663451101165e-20 
15914.92 3.1657663451101165e-20 
15922.83 3.1657663451101165e-20 
15930.74 3.1657663451101165e-20 
15938.65 3.1657663451101165e-20 
15946.56 3.1657663451101165e-20 
15954.470000000001 3.1657663451101165e-20 
15962.380000000001 3.1657663451101165e-20 
15970.29 3.1657663451101165e-20 
15978.2 3.1657663451101165e-20 
15986.11 3.1657663451101165e-20 
15994.02 3.1657663451101165e-20 
16001.93 3.1657663451101165e-20 
16009.84 3.1657663451101165e-20 
16017.75 3.1657663451101165e-20 
16025.66 3.1657663451101165e-20 
16033.57 3.1657663451101165e-20 
16041.48 3.1657663451101165e-20 
16049.39 3.1657663451101165e-20 
16057.300000000001 3.1657663451101165e-20 
16065.210000000001 3.1657663451101165e-20 
16073.12 3.1657663451101165e-20 
16081.03 3.1657663451101165e-20 
16088.94 3.1657663451101165e-20 
16096.85 3.1657663451101165e-20 
16104.76 3.1657663451101165e-20 
16112.67 3.1657663451101165e-20 
16120.58 3.1657663451101165e-20 
16128.49 3.1657663451101165e-20 
